X[s],Quattro sensor 1: EMG.A 1,X[s],Quattro sensor 1: EMG.B 1,X[s],Quattro sensor 1: EMG.C 1,X[s],Quattro sensor 1: EMG.D 1,X[s],Quattro sensor 1: Pitch 1,X[s],Quattro sensor 1: Roll 1,X[s],Quattro sensor 1: Yaw 1,X[s],Quattro sensor 2: EMG.A 2,X[s],Quattro sensor 2: EMG.B 2,X[s],Quattro sensor 2: EMG.C 2,X[s],Quattro sensor 2: EMG.D 2,X[s],Quattro sensor 2: Pitch 2,X[s],Quattro sensor 2: Roll 2,X[s],Quattro sensor 2: Yaw 2,X[s],Quattro sensor 3: EMG.A 3,X[s],Quattro sensor 3: EMG.B 3,X[s],Quattro sensor 3: EMG.C 3,X[s],Quattro sensor 3: EMG.D 3,X[s],Quattro sensor 3: Pitch 3,X[s],Quattro sensor 3: Roll 3,X[s],Quattro sensor 3: Yaw 3,X[s],Quattro sensor 4: EMG.A 4,X[s],Quattro sensor 4: EMG.B 4,X[s],Quattro sensor 4: EMG.C 4,X[s],Quattro sensor 4: EMG.D 4,X[s],Quattro sensor 4: Pitch 4,X[s],Quattro sensor 4: Roll 4,X[s],Quattro sensor 4: Yaw 4,Mean Yaw,Yaw SD,Mean Pitch ,Pitch SD,Mean Roll,Roll SD
2.367,0.000387615,2.367,0.000113232,2.367,4.11E-07,2.367,0.000424128,7.101,-10.60159,7.101,-11.05833,7.101,110.8536,2.367,0.000234977,2.367,0.000131972,2.367,0.000213542,2.367,0.000114976,7.101,-11.32055,7.101,-13.63496,7.101,114.279,2.367,2.80E-06,2.367,2.48E-06,2.367,0.000223513,2.367,0.000224803,7.101,-11.61037,7.101,-17.9484,7.101,111.1571,2.367,0.000183988,2.367,5.03E-05,2.367,0.000595413,2.367,0.000338488,7.101,-10.62634,7.101,-15.3619,7.101,110.617,111.726675,1.715849367,-11.0397125,0.505749553,-14.5008975,2.899868821
2.3715,0.000387265,2.3715,0.000113098,2.3715,4.11E-07,2.3715,0.000423799,7.1145,-9.663095,7.1145,-12.18934,7.1145,111.7482,2.3715,0.000235113,2.3715,0.000131388,2.3715,0.000214361,2.3715,0.0001157,7.1145,-10.37092,7.1145,-14.79259,7.1145,115.0616,2.3715,2.81E-06,2.3715,2.49E-06,2.3715,0.000223887,2.3715,0.000226116,7.1145,-10.67648,7.1145,-19.12117,7.1145,111.8911,2.3715,0.000185865,2.3715,5.04E-05,2.3715,0.000595132,2.3715,0.000337977,7.1145,-10.16636,7.1145,-15.93483,7.1145,111.0177,112.42965,1.79584463,-10.21921375,0.425898577,-15.5094825,2.873005869
2.376,0.000386463,2.376,0.000113819,2.376,4.11E-07,2.376,0.0004243,7.128,-9.21205,7.128,-12.74474,7.128,112.1733,2.376,0.00023593,2.376,0.00013047,2.376,0.000216155,2.376,0.000116328,7.128,-9.905169,7.128,-15.36222,7.128,115.4421,2.376,2.81E-06,2.376,2.48E-06,2.376,0.000223565,2.376,0.000226277,7.128,-10.2055,7.128,-19.69183,7.128,112.2512,2.376,0.000185185,2.376,5.01E-05,2.376,0.000594791,2.376,0.000338223,7.128,-9.244538,7.128,-17.05672,7.128,111.7879,112.913625,1.697776054,-9.64181425,0.49316092,-16.2138775,2.919290585
2.3805,0.000386506,2.3805,0.000113821,2.3805,4.11E-07,2.3805,0.000424194,7.1415,-8.301184,7.1415,-13.74094,7.1415,112.992,2.3805,0.000235943,2.3805,0.000130741,2.3805,0.000216222,2.3805,0.000116799,7.1415,-8.97113,7.1415,-16.32702,7.1415,116.1526,2.3805,2.83E-06,2.3805,2.52E-06,2.3805,0.000224046,2.3805,0.000226971,7.1415,-9.267174,7.1415,-20.69756,7.1415,112.9062,2.3805,0.000186082,2.3805,4.97E-05,2.3805,0.000593874,2.3805,0.000338131,7.1415,-8.773545,7.1415,-17.53901,7.1415,112.1473,113.549525,1.776413577,-8.82825825,0.405733976,-17.0761325,2.887540549
2.385,0.00038593,2.385,0.000114836,2.385,4.44E-07,2.385,0.000423454,7.155,-7.357666,7.155,-14.34066,7.155,113.7078,2.385,0.000235344,2.385,0.00013034,2.385,0.000218164,2.385,0.000117177,7.155,-8.481106,7.155,-16.66317,7.155,116.4784,2.385,2.87E-06,2.385,2.58E-06,2.385,0.000223745,2.385,0.000227698,7.155,-8.771472,7.155,-21.05912,7.155,113.1817,2.385,0.000186082,2.385,4.95E-05,2.385,0.000592631,2.385,0.000339709,7.155,-7.838945,7.155,-18.17302,7.155,112.7999,114.04195,1.666399621,-8.11229725,0.636323037,-17.5589925,2.815912186
2.3895,0.000386266,2.3895,0.000116264,2.3895,4.44E-07,2.3895,0.000422774,7.1685,-6.819587,7.1685,-14.46922,7.1685,114.0244,2.3895,0.000235275,2.3895,0.000130548,2.3895,0.000218116,2.3895,0.000116597,7.1685,-7.468395,7.1685,-16.93446,7.1685,117.0596,2.3895,2.83E-06,2.3895,2.56E-06,2.3895,0.000224288,2.3895,0.000227568,7.1685,-7.736082,7.1685,-21.42109,7.1685,113.6894,2.3895,0.000185256,2.3895,4.96E-05,2.3895,0.000592117,2.3895,0.000338134,7.1685,-7.344591,7.1685,-18.2971,7.1685,113.0955,114.467225,1.770418343,-7.34216375,0.384793567,-17.7804675,2.898340331
2.394,0.000387527,2.394,0.000116942,2.394,4.11E-07,2.394,0.000421101,7.182,-5.820901,7.182,-14.55827,7.182,114.6455,2.394,0.000235315,2.394,0.000131572,2.394,0.000217955,2.394,0.000117528,7.182,-6.946884,7.182,-16.98761,7.182,117.3324,2.394,2.61E-06,2.394,2.36E-06,2.394,0.000224126,2.394,0.000227734,7.182,-6.689147,7.182,-21.49704,7.182,114.1611,2.394,0.000186202,2.394,4.94E-05,2.394,0.000591036,2.394,0.000337955,7.182,-6.303193,7.182,-18.35958,7.182,113.6376,114.94415,1.644502974,-6.44003125,0.490239853,-17.850625,2.894809947
2.3985,0.000387693,2.3985,0.000117037,2.3985,4.11E-07,2.3985,0.000420683,7.1955,-5.301548,7.1955,-14.51162,7.1955,114.9433,2.3985,0.00023529,2.3985,0.000131853,2.3985,0.00021796,2.3985,0.000117516,7.1955,-5.896583,7.1955,-16.90799,7.1955,117.854,2.3985,2.58E-06,2.3985,2.34E-06,2.3985,0.000224154,2.3985,0.000228155,7.1955,-6.143808,7.1955,-21.42196,7.1955,114.3732,2.3985,0.000185763,2.3985,4.94E-05,2.3985,0.000590914,2.3985,0.000337492,7.1955,-5.762249,7.1955,-18.31275,7.1955,113.8915,115.2655,1.778409437,-5.776047,0.35360843,-17.78858,2.88618029
2.403,0.000388007,2.403,0.000117981,2.403,4.11E-07,2.403,0.000420131,7.209,-4.255894,7.209,-14.17326,7.209,115.4676,2.403,0.000234689,2.403,0.000132122,2.403,0.000218315,2.403,0.000117252,7.209,-5.358811,7.209,-16.75466,7.209,118.0912,2.403,2.63E-06,2.403,2.36E-06,2.403,0.000224783,2.403,0.000228559,7.209,-5.039697,7.209,-21.06162,7.209,114.766,2.403,0.000183808,2.403,4.96E-05,2.403,0.000591629,2.403,0.000335976,7.209,-4.666011,7.209,-17.96404,7.209,114.3642,115.67225,1.675856457,-4.83010325,0.476131618,-17.488395,2.859059413
2.4075,0.000388087,2.4075,0.000118449,2.4075,4.11E-07,2.4075,0.00041891,7.2225,-3.675025,7.2225,-13.92023,7.2225,115.7182,2.4075,0.000235087,2.4075,0.000131769,2.4075,0.000217717,2.4075,0.000117671,7.2225,-4.265647,7.2225,-16.29036,7.2225,118.545,2.4075,2.68E-06,2.4075,2.42E-06,2.4075,0.000225302,2.4075,0.000228733,7.2225,-4.483501,7.2225,-20.84955,7.2225,114.9532,2.4075,0.000183974,2.4075,4.97E-05,2.4075,0.000591891,2.4075,0.000334824,7.2225,-3.559269,7.2225,-17.47293,7.2225,114.8344,116.0127,1.733032475,-3.9958605,0.44874847,-17.1332675,2.884454267
2.412,0.000387258,2.412,0.000118015,2.412,4.11E-07,2.412,0.000418046,7.236,-2.486713,7.236,-13.27909,7.236,116.2145,2.412,0.00023563,2.412,0.000131465,2.412,0.000218713,2.412,0.00011844,7.236,-3.127418,7.236,-15.65581,7.236,118.9722,2.412,2.51E-06,2.412,2.30E-06,2.412,0.000226296,2.412,0.000230085,7.236,-3.325772,7.236,-20.24463,7.236,115.3119,2.412,0.000184119,2.412,4.98E-05,2.412,0.000591708,2.412,0.00033365,7.236,-2.989819,7.236,-17.17665,7.236,115.0612,116.38995,1.791327825,-2.9824305,0.358094583,-16.589045,2.917493844
2.4165,0.000387387,2.4165,0.000117913,2.4165,4.11E-07,2.4165,0.000417602,7.2495,-1.924972,7.2495,-12.942,7.2495,116.4486,2.4165,0.000236289,2.4165,0.000131349,2.4165,0.000218092,2.4165,0.000118716,7.2495,-2.560566,7.2495,-15.31993,7.2495,119.1844,2.4165,2.44E-06,2.4165,2.16E-06,2.4165,0.000226471,2.4165,0.00023055,7.2495,-2.740251,7.2495,-19.90269,7.2495,115.4868,2.4165,0.000184242,2.4165,5.00E-05,2.4165,0.00059177,2.4165,0.000333802,7.2495,-1.8326,7.2495,-16.43493,7.2495,115.4852,116.65125,1.748669242,-2.26459725,0.453067664,-16.1498875,2.895061743
2.421,0.000387784,2.421,0.000117821,2.421,4.11E-07,2.421,0.000417858,7.263,-0.7565703,7.263,-12.26057,7.263,116.8903,2.421,0.000235925,2.421,0.000131711,2.421,0.000218569,2.421,0.000118693,7.263,-1.38992,7.263,-14.62451,7.263,119.5772,2.421,2.37E-06,2.421,2.15E-06,2.421,0.000226671,2.421,0.00023156,7.263,-1.553517,7.263,-19.19484,7.263,115.8144,2.421,0.000184935,2.421,4.98E-05,2.421,0.000591974,2.421,0.000333465,7.263,-1.24046,7.263,-16.06576,7.263,115.6893,116.9928,1.805304076,-1.235116825,0.343694642,-15.53642,2.899828202
2.4255,0.000387615,2.4255,0.000118418,2.4255,4.11E-07,2.4255,0.000417574,7.2765,-0.1849235,7.2765,-11.92729,7.2765,117.1123,2.4255,0.000235705,2.4255,0.000130961,2.4255,0.000218941,2.4255,0.000119138,7.2765,-0.8027083,7.2765,-14.26333,7.2765,119.7741,2.4255,2.39E-06,2.4255,2.18E-06,2.4255,0.00022555,2.4255,0.000231589,7.2765,-0.9662768,7.2765,-18.8111,7.2765,115.9694,2.4255,0.000184685,2.4255,4.97E-05,2.4255,0.00059204,2.4255,0.000333162,7.2765,-0.01147496,7.2765,-15.31079,7.2765,116.0603,117.229025,1.774223281,-0.49134589,0.464283215,-15.0781275,2.862451597
2.43,0.000387466,2.43,0.000117648,2.43,4.11E-07,2.43,0.000417725,7.29,0.9649969,7.29,-11.15794,7.29,117.5359,2.43,0.000235974,2.43,0.000130933,2.43,0.000219118,2.43,0.000119384,7.29,0.3833657,7.29,-13.40559,7.29,120.1157,2.43,2.28E-06,2.43,2.10E-06,2.43,0.000224886,2.43,0.000231539,7.29,0.2404269,7.29,-17.95078,7.29,116.251,2.43,0.000184197,2.43,4.96E-05,2.43,0.000591632,2.43,0.000333427,7.29,0.6023479,7.29,-14.88875,7.29,116.2312,117.53345,1.826522573,0.54778435,0.315460292,-14.350765,2.848217169
2.4345,0.000387729,2.4345,0.00011756,2.4345,4.11E-07,2.4345,0.000417215,7.3035,1.545194,7.3035,-10.61773,7.3035,117.7318,2.4345,0.000234204,2.4345,0.000130235,2.4345,0.00022052,2.4345,0.000119609,7.3035,0.9728606,7.3035,-12.80575,7.3035,120.2779,2.4345,2.30E-06,2.4345,2.14E-06,2.4345,0.000223967,2.4345,0.000231995,7.3035,0.8388384,7.3035,-17.3495,7.3035,116.3837,2.4345,0.000184136,2.4345,4.95E-05,2.4345,0.000591397,2.4345,0.000333014,7.3035,1.82008,7.3035,-13.67016,7.3035,116.5667,117.740025,1.794174483,1.29424325,0.465532295,-13.610785,2.804043201
2.439,0.000388089,2.439,0.0001173,2.439,4.11E-07,2.439,0.000417504,7.317,2.677619,7.317,-9.28087,7.317,118.1191,2.439,0.000234233,2.439,0.000130192,2.439,0.000220993,2.439,0.000119679,7.317,2.11766,7.317,-11.39829,7.317,120.6034,2.439,2.22E-06,2.439,2.07E-06,2.439,0.000223777,2.439,0.000231967,7.317,2.037724,7.317,-15.90687,7.317,116.6461,2.439,0.000182689,2.439,4.95E-05,2.439,0.000591555,2.439,0.000332803,7.317,2.424594,7.317,-12.92208,7.317,116.729,118.0244,1.847338729,2.31439925,0.294010769,-12.3770275,2.786933121
2.4435,0.000388655,2.4435,0.000116812,2.4435,4.11E-07,2.4435,0.000417909,7.3305,3.805657,7.3305,-7.949905,7.3305,118.4856,2.4435,0.000233963,2.4435,0.000129431,2.4435,0.00022145,2.4435,0.000118716,7.3305,2.688774,7.3305,-10.69158,7.3305,120.7567,2.4435,2.33E-06,2.4435,2.29E-06,2.4435,0.000224381,2.4435,0.000231933,7.3305,2.638399,7.3305,-15.1754,7.3305,116.766,2.4435,0.00018085,2.4435,4.99E-05,2.4435,0.000592075,2.4435,0.000332499,7.3305,3.636875,7.3305,-11.43939,7.3305,117.0456,118.263475,1.824934821,3.19242625,0.614870834,-11.31406875,2.979411263
2.448,0.000388254,2.448,0.000115517,2.448,4.11E-07,2.448,0.000417964,7.344,4.428471,7.344,-7.285074,7.344,118.6368,2.448,0.000233961,2.448,0.000129101,2.448,0.000221129,2.448,0.000119668,7.344,3.864982,7.344,-9.397474,7.344,121.0109,2.448,2.19E-06,2.448,2.16E-06,2.448,0.000224368,2.448,0.000232172,7.344,3.844146,7.344,-13.82286,7.344,116.9737,2.448,0.000181379,2.448,4.99E-05,2.448,0.000592573,2.448,0.000332483,7.344,4.846794,7.344,-10.07382,7.344,117.3272,118.48715,1.828270958,4.24609825,0.483359911,-10.144807,2.724560666
2.4525,0.000388923,2.4525,0.000115713,2.4525,4.11E-07,2.4525,0.000418762,7.3575,5.065111,7.3575,-6.683037,7.3575,118.77,2.4525,0.000235002,2.4525,0.000129326,2.4525,0.000221725,2.4525,0.000119533,7.3575,4.471937,7.3575,-8.833185,7.3575,121.1157,2.4525,2.19E-06,2.4525,2.14E-06,2.4525,0.000224898,2.4525,0.000232346,7.3575,5.059981,7.3575,-12.64619,7.3575,117.1278,2.4525,0.000180476,2.4525,5.00E-05,2.4525,0.000592494,2.4525,0.000332675,7.3575,5.455711,7.3575,-9.470766,7.3575,117.4385,118.613,1.814150451,5.013185,0.405653725,-9.4082945,2.466147423
2.457,0.000389073,2.457,0.000114548,2.457,4.11E-07,2.457,0.000418036,7.371,6.322965,7.371,-5.655684,7.371,118.9829,2.457,0.000234867,2.457,0.000129511,2.457,0.000221134,2.457,0.00011977,7.371,5.688118,7.371,-7.724807,7.371,121.2772,2.457,2.20E-06,2.457,2.12E-06,2.457,0.000224543,2.457,0.000232448,7.371,5.674765,7.371,-12.0352,7.371,117.1719,2.457,0.000180391,2.457,4.99E-05,2.457,0.000592121,2.457,0.000333118,7.371,6.673688,7.371,-8.238949,7.371,117.6101,118.760525,1.846646579,6.089884,0.492914315,-8.41366,2.660014159
2.4615,0.000389347,2.4615,0.000114451,2.4615,4.11E-07,2.4615,0.000417843,7.3845,7.549185,7.3845,-3.861855,7.3845,119.2194,2.4615,0.000235167,2.4615,0.000130268,2.4615,0.000221283,2.4615,0.000119654,7.3845,6.325921,7.3845,-6.901201,7.3845,121.3552,2.4615,2.20E-06,2.4615,2.12E-06,2.4615,0.000224397,2.4615,0.000232943,7.3845,6.904409,7.3845,-10.24497,7.3845,117.2919,2.4615,0.000182838,2.4615,4.97E-05,2.4615,0.000590511,2.4615,0.000333938,7.3845,7.284884,7.3845,-7.352571,7.3845,117.6988,118.891325,1.840162079,7.01609975,0.530800147,-7.09014925,2.612747235
2.466,0.000389411,2.466,0.000113358,2.466,4.11E-07,2.466,0.000418455,7.398,8.196161,7.398,-2.669279,7.398,119.3593,2.466,0.000235383,2.466,0.000131369,2.466,0.000221007,2.466,0.000119471,7.398,7.575566,7.398,-4.721961,7.398,121.5478,2.466,2.18E-06,2.466,2.09E-06,2.466,0.000224355,2.466,0.000233142,7.398,7.524269,7.398,-9.116254,7.398,117.3706,2.466,0.000182317,2.466,4.98E-05,2.466,0.000590417,2.466,0.000333662,7.398,8.538632,7.398,-5.058465,7.398,117.9429,119.05515,1.860163076,7.958657,0.492690166,-5.39148975,2.698362115
2.4705,0.000389671,2.4705,0.000113238,2.4705,4.11E-07,2.4705,0.000418464,7.4115,9.451515,7.4115,-0.2760491,7.4115,119.6669,2.4705,0.00023638,2.4705,0.000131522,2.4705,0.000221271,2.4705,0.000119221,7.4115,8.858676,7.4115,-2.310724,7.4115,121.7828,2.4705,2.30E-06,2.4705,2.19E-06,2.4705,0.000224632,2.4705,0.000232838,7.4115,8.787208,7.4115,-6.785431,7.4115,117.5579,2.4705,0.000179807,2.4705,4.98E-05,2.4705,0.000590178,2.4705,0.000334085,7.4115,9.198858,7.4115,-3.817938,7.4115,118.0906,119.27455,1.896829057,9.07406425,0.309149993,-3.297535525,2.741010202
2.475,0.000389423,2.475,0.000112822,2.475,4.44E-07,2.475,0.000418103,7.425,10.06294,7.425,1.118618,7.425,119.8499,2.475,0.000236788,2.475,0.000131692,2.475,0.000220139,2.475,0.00011892,7.425,9.510871,7.425,-1.096242,7.425,121.9187,2.475,2.51E-06,2.475,2.37E-06,2.475,0.000225142,2.475,0.000232761,7.425,9.451695,7.425,-5.544991,7.425,117.6686,2.475,0.00017964,2.475,5.00E-05,2.475,0.000590739,2.475,0.000334159,7.425,10.56355,7.425,-1.284916,7.425,118.4093,119.461625,1.871746207,9.897264,0.522563188,-1.70188275,2.784802057
2.4795,0.000389196,2.4795,0.000112618,2.4795,4.44E-07,2.4795,0.000417992,7.4385,11.46143,7.4385,3.248049,7.4385,120.1597,2.4795,0.00023679,2.4795,0.000131546,2.4795,0.000219986,2.4795,0.000119238,7.4385,10.89068,7.4385,0.9579586,7.4385,122.1551,2.4795,2.62E-06,2.4795,2.45E-06,2.4795,0.000225566,2.4795,0.000232299,7.4385,10.73474,7.4385,-3.4179,7.4385,117.8416,2.4795,0.000178557,2.4795,5.01E-05,2.4795,0.000590502,2.4795,0.000334622,7.4385,11.26193,7.4385,-0.2215637,7.4385,118.5463,119.675675,1.916693988,11.087195,0.333380077,0.141635975,2.775992007
2.484,0.0003888,2.484,0.000113192,2.484,4.44E-07,2.484,0.0004178,7.452,12.19253,7.452,4.048902,7.452,120.2653,2.484,0.000237903,2.484,0.000131298,2.484,0.00022062,2.484,0.000117934,7.452,11.58616,7.452,1.781987,7.452,122.2295,2.484,2.61E-06,2.484,2.40E-06,2.484,0.000226203,2.484,0.000231895,7.452,11.40779,7.452,-2.600649,7.452,117.888,2.484,0.000177972,2.484,5.02E-05,2.484,0.000591313,2.484,0.000334371,7.452,12.62653,7.452,1.553643,7.452,118.7483,119.782775,1.904346294,11.9532525,0.560607574,1.19597075,2.77037198
2.4885,0.000388478,2.4885,0.000112656,2.4885,4.44E-07,2.4885,0.000418242,7.4655,13.59246,7.4655,5.595026,7.4655,120.4344,2.4885,0.000238022,2.4885,0.000131181,2.4885,0.000220763,2.4885,0.000118018,7.4655,12.97809,7.4655,3.126977,7.4655,122.3116,2.4885,2.81E-06,2.4885,2.59E-06,2.4885,0.000226066,2.4885,0.000231236,7.4655,12.75607,7.4655,-1.028087,7.4655,117.9533,2.4885,0.000178157,2.4885,5.02E-05,2.4885,0.000591321,2.4885,0.000334113,7.4655,13.30979,7.4655,2.37594,7.4655,118.8382,119.884375,1.91637518,13.1591025,0.367743646,2.517464,2.734584362
2.493,0.000387614,2.493,0.00011195,2.493,4.44E-07,2.493,0.000419402,7.479,14.30076,7.479,6.138811,7.479,120.4621,2.493,0.000237878,2.493,0.00013081,2.493,0.000221635,2.493,0.000117972,7.479,13.64216,7.479,3.568553,7.479,122.2749,2.493,2.80E-06,2.493,2.61E-06,2.493,0.000226281,2.493,0.000231489,7.479,13.43054,7.479,-0.5069488,7.479,117.9108,2.493,0.000177759,2.493,5.02E-05,2.493,0.000590766,2.493,0.000334884,7.479,14.65432,7.479,3.473632,7.479,118.8553,119.875775,1.915034704,14.006945,0.568838719,3.1685118,2.743769868
2.4975,0.000387783,2.4975,0.000112558,2.4975,4.44E-07,2.4975,0.000419917,7.4925,15.60167,7.4925,7.135636,7.4925,120.5068,2.4975,0.000237734,2.4975,0.000130792,2.4975,0.000221284,2.4975,0.000118268,7.4925,14.99984,7.4925,4.72057,7.4925,122.2571,2.4975,2.81E-06,2.4975,2.62E-06,2.4975,0.000226131,2.4975,0.000231771,7.4925,14.75184,7.4925,0.636834,7.4925,117.8112,2.4975,0.000178008,2.4975,5.02E-05,2.4975,0.000590772,2.4975,0.000335494,7.4925,16.02861,7.4925,4.656171,7.4925,118.8683,119.86085,1.944692443,15.34549,0.57855434,4.28730275,2.693368937
2.502,0.000387788,2.502,0.00011255,2.502,4.75E-07,2.502,0.000420058,7.506,16.98466,7.506,7.620227,7.506,120.3383,2.502,0.000237031,2.502,0.000130316,2.502,0.000221446,2.502,0.00011888,7.506,15.6362,7.506,4.987615,7.506,122.1379,2.502,2.75E-06,2.502,2.63E-06,2.502,0.000224471,2.502,0.000230976,7.506,16.05148,7.506,1.230659,7.506,117.5272,2.502,0.000178228,2.502,5.03E-05,2.502,0.000590671,2.502,0.000337352,7.506,16.69558,7.506,4.992329,7.506,118.77,119.69335,1.99470685,16.34198,0.611169971,4.7077075,2.62881429
2.5065,0.00038733,2.5065,0.000110346,2.5065,4.75E-07,2.5065,0.000420974,7.5195,17.64321,7.5195,7.853813,7.5195,120.2162,2.5065,0.000237246,2.5065,0.000130633,2.5065,0.000221698,2.5065,0.000118598,7.5195,16.89598,7.5195,5.495308,7.5195,121.8553,2.5065,2.69E-06,2.5065,2.56E-06,2.5065,0.000224194,2.5065,0.000231129,7.5195,16.69548,7.5195,1.525309,7.5195,117.3611,2.5065,0.000179231,2.5065,5.01E-05,2.5065,0.00059002,2.5065,0.000337824,7.5195,18.00366,7.5195,5.524333,7.5195,118.5391,119.492925,1.962855261,17.3095825,0.616776511,5.09969075,2.626672693
2.511,0.000387563,2.511,0.000110684,2.511,4.75E-07,2.511,0.000420802,7.533,18.96708,7.533,8.852786,7.533,120.1371,2.511,0.000237366,2.511,0.000130995,2.511,0.000221346,2.511,0.000118197,7.533,17.57243,7.533,6.07791,7.533,121.7992,2.511,2.70E-06,2.511,2.55E-06,2.511,0.000223552,2.511,0.000229777,7.533,18.00993,7.533,2.697017,7.533,117.1897,2.511,0.000180217,2.511,5.03E-05,2.511,0.000590872,2.511,0.000339286,7.533,18.65881,7.533,6.11065,7.533,118.5001,119.406525,1.999546019,18.3020625,0.629079231,5.93459075,2.519873315
2.5155,0.000388298,2.5155,0.000109434,2.5155,4.75E-07,2.5155,0.000422001,7.5465,19.66531,7.5465,9.350488,7.5465,120.1003,2.5155,0.000237442,2.5155,0.000130842,2.5155,0.000221917,2.5155,0.000117932,7.5465,18.86946,7.5465,7.154016,7.5465,121.6369,2.5155,2.68E-06,2.5155,2.55E-06,2.5155,0.000224009,2.5155,0.000229488,7.5465,18.65693,7.5465,3.220164,7.5465,117.0746,2.5155,0.000179263,2.5155,5.02E-05,2.5155,0.000591007,2.5155,0.000338327,7.5465,19.96524,7.5465,7.095056,7.5465,118.3368,119.28715,1.998422762,19.289235,0.625682515,6.704931,2.549277528
2.52,0.000388382,2.52,0.000109236,2.52,4.75E-07,2.52,0.000421795,7.56,20.99227,7.56,10.03328,7.56,119.8708,2.52,0.000237163,2.52,0.00013079,2.52,0.000221952,2.52,0.000117967,7.56,19.51469,7.56,7.524468,7.56,121.5014,2.52,2.72E-06,2.52,2.57E-06,2.52,0.000223993,2.52,0.000228869,7.56,19.93001,7.56,3.990753,7.56,116.7371,2.52,0.000178449,2.52,5.02E-05,2.52,0.000590998,2.52,0.000339141,7.56,20.6045,7.56,7.467585,7.56,118.202,119.077825,2.061438663,20.2603675,0.663143891,7.2540215,2.482737051
2.5245,0.000388572,2.5245,0.000109369,2.5245,4.75E-07,2.5245,0.000422182,7.5735,21.65303,7.5735,10.33062,7.5735,119.7352,2.5245,0.000236703,2.5245,0.000131343,2.5245,0.00022175,2.5245,0.000117565,7.5735,20.81896,7.5735,8.181132,7.5735,121.1658,2.5245,2.78E-06,2.5245,2.58E-06,2.5245,0.000225691,2.5245,0.000228768,7.5735,20.56113,7.5735,4.323426,7.5735,116.5475,2.5245,0.000178487,2.5245,5.03E-05,2.5245,0.000590671,2.5245,0.000339638,7.5735,21.89609,7.5735,8.115127,7.5735,117.9124,118.840225,2.027044358,21.2323025,0.642637799,7.73757625,2.49797145
2.529,0.000388705,2.529,0.000110036,2.529,4.75E-07,2.529,0.000422267,7.587,22.96908,7.587,10.76883,7.587,119.4113,2.529,0.000236747,2.529,0.000131404,2.529,0.000222337,2.529,0.000117037,7.587,22.06901,7.587,8.644219,7.587,120.7515,2.529,2.85E-06,2.529,2.65E-06,2.529,0.000226275,2.529,0.000229399,7.587,21.81261,7.587,4.854724,7.587,116.1131,2.529,0.000178897,2.529,5.04E-05,2.529,0.000591051,2.529,0.000340252,7.587,23.18379,7.587,8.595973,7.587,117.5781,118.4635,2.03646607,22.5086225,0.669717556,8.2159365,2.459191489
2.5335,0.000388632,2.5335,0.000111116,2.5335,4.75E-07,2.5335,0.000422395,7.6005,23.61541,7.6005,10.9374,7.6005,119.2374,2.5335,0.000236374,2.5335,0.000131992,2.5335,0.000221822,2.5335,0.000118004,7.6005,22.67355,7.6005,8.838078,7.6005,120.5283,2.5335,2.80E-06,2.5335,2.60E-06,2.5335,0.000227999,2.5335,0.00022879,7.6005,22.42541,7.6005,5.063793,7.6005,115.8736,2.5335,0.0001781,2.5335,5.05E-05,2.5335,0.000590609,2.5335,0.000340688,7.6005,23.81833,7.6005,8.790719,7.6005,117.3847,118.256,2.046255662,23.133175,0.686579543,8.4074975,2.443564659
2.538,0.000388425,2.538,0.000111509,2.538,4.75E-07,2.538,0.000423121,7.614,24.84343,7.614,11.31063,7.614,118.8688,2.538,0.000236377,2.538,0.000132103,2.538,0.000222077,2.538,0.000118016,7.614,23.89586,7.614,9.256179,7.614,120.0845,2.538,2.80E-06,2.538,2.61E-06,2.538,0.000227764,2.538,0.000228911,7.614,23.64899,7.614,5.516325,7.614,115.3744,2.538,0.000178716,2.538,5.04E-05,2.538,0.000590669,2.538,0.000340759,7.614,25.07033,7.614,9.22676,7.614,117.0234,117.837775,2.068994023,24.3646525,0.697411368,8.8274735,2.413364782
2.5425,0.000387869,2.5425,0.000111916,2.5425,4.75E-07,2.5425,0.000423043,7.6275,25.46771,7.6275,11.51722,7.6275,118.6921,2.5425,0.000237018,2.5425,0.000131977,2.5425,0.000221187,2.5425,0.000120012,7.6275,24.52457,7.6275,9.488049,7.6275,119.8615,2.5425,2.72E-06,2.5425,2.41E-06,2.5425,0.00022794,2.5425,0.000229683,7.6275,24.26528,7.6275,5.764944,7.6275,115.1375,2.5425,0.000179621,2.5425,5.05E-05,2.5425,0.000590737,2.5425,0.000340556,7.6275,25.69969,7.6275,9.466019,7.6275,116.835,117.631525,2.077837065,24.9893125,0.700882542,9.059058,2.397456847
2.547,0.00038793,2.547,0.000111718,2.547,4.75E-07,2.547,0.000422367,7.641,26.72357,7.641,11.88426,7.641,118.3033,2.547,0.000236996,2.547,0.000132622,2.547,0.000220577,2.547,0.000119507,7.641,25.76808,7.641,9.902624,7.641,119.4093,2.547,2.65E-06,2.547,2.34E-06,2.547,0.000228069,2.547,0.000230128,7.641,25.49709,7.641,6.234924,7.641,114.6196,2.547,0.000179458,2.547,5.04E-05,2.547,0.000589943,2.547,0.000340549,7.641,26.96238,7.641,9.919971,7.641,116.4074,117.1849,2.112190353,26.23778,0.714207451,9.48544475,2.358180891
